address,restaurantName,category,sojuPrice,beerPrice,businessHours,lat,lon,imageURLs
서울특별시 마포구 서교동 468-20 아트림,레스트_아우룸(rest_Aurum),양식,4000,4500,11:30~22:00,37.5561299648025,126.9112629858802,"https://gangseotongsin.com/site/wp-content/uploads/2023/01/1-60-scaled.jpg, https://gangseotongsin.com/site/wp-content/uploads/2023/01/2-57-scaled.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMzAxMjlfOTMg/MDAxNjc0OTIxOTgxMzAy.n5oi9HCiG1-HUgiV7bbfpOG3MgM9t5sNl4fRTgIc7Tgg.MnpywNonRhSGlqNfietZkliICEDam1S3RZB1P07cxagg.JPEG.joyfulee9794/%EB%A0%88%EC%8A%A4%ED%8A%B8%EC%95%84%EC%9A%B0%EB%A3%B8_%EB%A7%A4%EC%9E%A52.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMzAxMjlfMjM0/MDAxNjc0OTIyMTY4NzI0.eJMc6upey51NNiN7zTpb0qUni-iTj9ASOcBjO4R4B1og.Afk6Xb_AnUOIiTigRMacTZTU9D9bZmQDl5CS4_yCvtMg.JPEG.joyfulee9794/SE-df383392-24ff-4cdc-9d95-756dfe20d771.jpg?type=w800"
서울특별시 마포구 서교동 327-38 빅뱅,오스테리아 옥타브(OSTERIA OCTAVE),양식,4000,4500,11:30~22:00,37.55480011651049,126.92671727592004,"https://mblogthumb-phinf.pstatic.net/MjAyMzA0MjNfMTQx/MDAxNjgyMjI5NjcxMTkz.nNHqjPcRYG23A190OL_BHZAV6PzBqcrjR3vwKt9Kuigg.dVA7fsVA6ZN-BaxGtCic590G54Hx4LLGjuQiI2JKA_kg.JPEG.changminjj/20230420%EF%BC%BF191551.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMzA0MDlfNjUg/MDAxNjgxMDEzMzg3NDc4.KMy9TcSt84pZgstLGqJgY7ShJlODpxits2FieHVDvcwg.YXh7mg_JkpqOxUAiV7lpE59_CgUhPBiVTQADdbruZBwg.JPEG.hanseul73/20230406%EF%BC%BF172444.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMzA0MDlfMTQz/MDAxNjgxMDEzNDAzNzY3.Y_Y3S8xJ3Y2x_7pNvPXeYYkEPnn5i53Xz8SoK4LrIKog._7hMhRcSoE8BR-UQiu5P5qY2EtiAF3Bt49jqkeFBZ54g.JPEG.hanseul73/20230406%EF%BC%BF180246.jpg?type=w800, https://image.toast.com/aaaaaqx/catchtable/shopinfo/sizZ4F6zcGw3ilrDIs6CcLA/izz4f6zcgw3ilrdis6ccla_237320103243432.jpeg?detail750"
서울특별시 마포구 서교동 332-20 시성빌딩,골목길 전포차,한식,4000,4500,11:00~22:00,37.55594092220631,126.92338441867268,"https://mblogthumb-phinf.pstatic.net/MjAyMDEwMTlfNTAg/MDAxNjAzMDg1ODA5MTM0.P8guFMHFpAGXFaTleYzRlxbUXXTQJvg7cTqrwiUY038g.KS5zjm7nMioNhDomgixVvyRoEk3J4Bd8sI0qenn8UlAg.JPEG.reeukc340786/20201003_192026.jpg?type=w800, https://vdriver.co.kr/data/file/store/1785021375_379adbefd5f1a48c3548bb79a88e6a5dbdac1363.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMTAzMDZfMTA0/MDAxNjE1MDM5NjI0OTY3.BduKM_lQa0izl3QqK4Ut7sSowuovz7LY8-1wTLOouj4g.I4CjO7XWzA6fHtwYWk7rLxhn8PpzwAfOSg7-DnJ4CxYg.JPEG.aa_1008/20210306%EF%BC%BF190144.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMDEwMTlfNzEg/MDAxNjAzMDg1OTIyMTcw.AzfKNMTANwntM88C3HR1GF1eajJRrXuttS_Fl8wvlTIg.9p_RMEzKFjfjyRlv05RISweNy1ypumNXZU134FVVAE4g.JPEG.reeukc340786/SE-c42c21d7-cf67-46b8-be27-124901704437.jpg?type=w800"
서울특별시 마포구 서교동 347-9,홍대노가리포차,한식,4000,4500,11:00~22:00,37.55569208416278,126.92257306046687,"https://cdn.imweb.me/upload/S202006242ccdc9b65820c/74394ce96533c.png, https://mblogthumb-phinf.pstatic.net/MjAyMjA0MjZfMjc4/MDAxNjUwOTQ5NDIwNzc3.gzK7eYLoHa1tqGnTHrr6A6Zxx4jSzj6CMdUyL-GKnkcg.rlSYuAZSOZTFHk54JsVHrQdoaEQZ_jP8BR6qC17NtF0g.JPEG.madurh/20220210%EF%BC%BF191155.jpg?type=w800, https://cdn.imweb.me/thumbnail/20210902/c993d3f23ba62.png, https://mblogthumb-phinf.pstatic.net/MjAyMjA0MjZfMzEg/MDAxNjUwOTQ5NDIwNzc2.6odjpyCrDv4YcBYEEgC-JP0njrFtcDVdZVhbrO9Zhl8g.7WFoUC0g_iYrF2RdrV4uWKANvK8X21ci-YlUAtnnfHEg.JPEG.madurh/20220210%EF%BC%BF191152.jpg?type=w800"
서울특별시 마포구 서교동 367-15,붉은낙타 홍대점,한식,4000,4500,11:00~22:00,37.55131598303933,126.91782743571062,"https://mblogthumb-phinf.pstatic.net/MjAyMjEyMzFfMjMw/MDAxNjcyNDkwMDkxNDEw.rdBOxIbuRf-hqPiWLWMe6Migx6wRaxj26ym-8Ikm_BIg.SHi-4q-prw03Tiy7KSeS3psshA04hGkbEn1sR0fEtVkg.JPEG.room4327/KakaoTalk_20221231_205016886.jpg?type=w800, https://ak-d.tripcdn.com/images/1i656223496t92jcw3AB2.jpg?proc=source/trip, https://ak-d.tripcdn.com/images/1i61n2224t3g2zs75208C.jpg?proc=source/trip, https://mblogthumb-phinf.pstatic.net/MjAyMzAxMjBfMzEg/MDAxNjc0MTczNzIyOTM4.nUbY3b9A0rbR4vJrzDajY3MQyuRrh85k-7KHXDFYJNIg.k90qcc5oVcx7rBmtTvNb9dCrCrUsg30WJoey3M96mzkg.JPEG.luckykjh22/KakaoTalk_20230119_095332396_15.jpg?type=w800"
서울특별시 마포구 서교동 395-23,초월집,한식,4000,4500,11:00~22:00,37.54984039484897,126.91669428856248,"https://image.toast.com/aaaaaqx/catchtable/shopinfo/sd-tgkBjMoV9MPoJg5bbVKg/d-tgkbjmov9mpojg5bbvkg_2311817390674033.jpeg?detail750, https://d12zq4w4guyljn.cloudfront.net/750_750_20230726084117_photo1_dd3454ef5945.jpg, https://d12zq4w4guyljn.cloudfront.net/750_750_20230726084117_photo2_dd3454ef5945.jpg, https://image.toast.com/aaaaaqx/catchtable/shopinfo/sd-tgkBjMoV9MPoJg5bbVKg/d-tgkbjmov9mpojg5bbvkg_2311118315269023.jpg?detail750"
서울특별시 마포구 서교동 358-50 레디안트,태우마,중식,4000,4500,11:00~20:00,37.552732540000505,126.919178962548,"https://mblogthumb-phinf.pstatic.net/MjAyMjEyMjZfODAg/MDAxNjcyMDU2MzUwMDEx.oHKXIVGkZVPrqeX3XxT9kPoudxCck7PupUdLDihsQcAg.FayMmkGTYPYlPitLPEUh7IVCzkUtuxrwiO6lLdAliuEg.JPEG.wisdom11030/output_233873262.jpg?type=w800, https://ak-d.tripcdn.com/images/1mi0f2224ui06r0s0E5B4.jpg?proc=source/trip, https://mblogthumb-phinf.pstatic.net/MjAyMjEyMjZfMTU3/MDAxNjcyMDU2MzQ5MzI0.Bam022H6df4Zi5fF1b2Z9EgqfCf-DxL73AVDC32fa6og._CXSgaB2k6znTUcYcAz_0t4ONbyzxPiju9ztb_dwiPIg.JPEG.wisdom11030/IMG_8141.JPG?type=w800, https://media-cdn.tripadvisor.com/media/photo-s/28/13/93/28/caption.jpg"
서울특별시 마포구 서교동 394-57 2층,양도둑 합정점,일식,4000,4500,11:00~22:00,37.549372123613125,126.91213200707617,"https://d12zq4w4guyljn.cloudfront.net/750_750_20230911122348_photo2_1c36972d0c4f.jpg, https://d12zq4w4guyljn.cloudfront.net/750_750_20230911122348_photo1_1c36972d0c4f.jpg, https://d12zq4w4guyljn.cloudfront.net/750_750_20230911122351_menu1_1c36972d0c4f.jpg, https://ssproxy.ucloudbiz.olleh.com/v1/AUTH_e59809eb-bdc9-44d7-9d8f-2e7f0e47ba91/post_card/426308_1699233970_tv9RBsMi.jpg"
서울특별시 마포구 서교동 358-74,호라이스,한식,4000,4500,11:00~22:00,37.55288828353893,126.9208450998004,"https://gangseotongsin.com/site/wp-content/uploads/2023/09/2-46-scaled.jpg, https://gangseotongsin.com/site/wp-content/uploads/2023/09/6-47.jpg, https://gangseotongsin.com/site/wp-content/uploads/2023/09/5-48-scaled.jpg, https://gangseotongsin.com/site/wp-content/uploads/2023/09/1-46-scaled.jpg"
서울특별시 마포구 서교동 476-53,해주방,일식,4000,4500,11:00~22:00,37.5550614701013,126.91018108159292,"https://gangseotongsin.com/site/wp-content/uploads/2023/06/2-37-scaled.jpg, https://gangseotongsin.com/site/wp-content/uploads/2023/06/6-36-scaled.jpg, https://gangseotongsin.com/site/wp-content/uploads/2023/06/1-33-scaled.jpg, https://gangseotongsin.com/site/wp-content/uploads/2023/06/7-34-scaled.jpg"
서울특별시 마포구 서교동 330-15,멘지 홍대점,일식,4000,4500,11:00~22:00,37.55624775261777,126.9239052837472,"https://gangseotongsin.com/site/wp-content/uploads/2023/06/2-35-scaled.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMzA2MzBfNTgg/MDAxNjg4MDUxMzA0NzU5.CRbOISkI8uLjWStxsAoAndXPwCgc4qiPhaG9WUsrqNUg.TK_pUd-LOfBTtWh6dYRi-ZweK27-QnLMCrqoQBK0C4wg.JPEG.hskim419/IMG_5293.JPG?type=w800, https://www.foodneconomy.com/news/photo/202306/347231_91605_419.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMzA2MzBfNTYg/MDAxNjg4MDUxMjg5OTI3.PkiXKSYf64XcZ_7Jo1eSgIXszV9JyRH7NzyMu808cw4g.9PSu2RfsIyUrHDW81aQ0yqJ5gk0E6Y3YkSwUn4SKJiAg.JPEG.hskim419/IMG_5292.JPG?type=w800"
서울특별시 마포구 서교동 391-18 와와빌딩,키츠 스키야키,한식,4000,4500,11:00~22:00,37.55160766170769,126.91231663870362,"https://image.toast.com/aaaaaqx/catchtable/shopinfo/syy-dz5uD8Jy6Ts01m8DuTA/yy-dz5ud8jy6ts01m8duta_2361918333231057.jpg?detail750, https://image.toast.com/aaaaaqx/catchtable/shopinfo/syy-dz5uD8Jy6Ts01m8DuTA/yy-dz5ud8jy6ts01m8duta_2381616094096727.png?detail750, https://d12zq4w4guyljn.cloudfront.net/750_750_20230917070829_photo1_14630a8a7d97.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMzA3MjZfMTUg/MDAxNjkwMzY0MjUxMDQy.krnNc4jD0kEezpAhQhi8saRTVFDLTCzH7e60vgCBqt0g._Fl4I0kFFyAZ9Jxa0I_AdW_qb49ZA4HJchhRHtQnEsAg.JPEG.sohwa91/SE-65F47861-9528-4D35-A4E6-5C6C6F9E8683.jpg?type=w800"
서울특별시 마포구 서교동 405-5,야키토리 잔잔 홍대직영점,양식,4000,4500,11:30~22:00,37.55063861597152,126.91763209019857,"https://mblogthumb-phinf.pstatic.net/MjAyMzA4MTBfMTYg/MDAxNjkxNjM2MzQ5ODEz.zDFPyfRGxQf0hrMBesaezUiOveDZ0zYrnC2s8sx6f-Qg.4wH1ghuyQGweunQ8JPNE2xepofOPklcxIie8bDSvcXgg.JPEG.kodemm/3.jpg?type=w800, https://www.tojobcn.com/data/editor/2310/83a87f8b7350d9ce793e94c48114daa2_1698653784_8722.jpg, https://www.tojobcn.com/data/editor/2308/83a87f8b7350d9ce793e94c48114daa2_1691382505_8583.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMzA5MDZfNDcg/MDAxNjkzOTU1NDYwMDc3.rRrJ91rOEOon_wQ5br2fFblaF1QLDu1l-8Pxf6LPVBUg.M6_q7aeqoxRFL3NCH1jBsr7b7_DFGtLLbjmQgOPVgtcg.JPEG.daebakyo/SE-6007ccab-2592-4fa5-9a0b-4e8c06cf3def.jpg?type=w800"
서울특별시 마포구 서교동 402-14 경일빌딩,호야 홍대점,일식,4000,4500,11:00~22:00,37.54895037560208,126.91701087201564,"https://mblogthumb-phinf.pstatic.net/MjAxNzA2MDNfMTY4/MDAxNDk2NDcxMjY4NDE5.w0_d6I_9vCrCflxYfW90TL2Kv8V8adXHvF8z3e_vVuYg.pOOGznUARm96aPDfD9fikxNcswGscMsDTkIQZpzue1Qg.JPEG.mira2662/IMG_2037.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxNzA1MjlfMjcg/MDAxNDk2MDU0OTAzOTEx.ruF1NKp8a54eVgm8o2wle8ulfWmeOBy8D9D3_Mzyrxcg.JqFMuNCFcaUjk-Jx-NmEvgCjqXfGzYIHPmHq0aSqaWIg.JPEG.you1620/DSC02783.JPG?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxNzA4MjNfMTQy/MDAxNTAzNDE2ODY3MjQ5.Ni8aQiVecsMO1PtY2H0pJloLaFSuyJrUnlU3AhbTmg8g.NMOIG2UsrYhd1SZbU151LYuzIzbNiIIADLQDhCB-makg.JPEG.dmstjddlfjqm/DSC04100.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxOTAxMTlfMTk0/MDAxNTQ3OTAxMjU4NzI3.3i-KHxz-jdUQAHJkRNv2TGFuhiMoglW0WCG_oz-gEA4g.51qQcjXvyYqNHSHDQpkiqjb0ZpoougoMnIoj0_UGm1wg.JPEG.yu_1400/P1050170.JPG?type=w800"
서울특별시 마포구 서교동 331-17,육전국밥 홍대점,한식,4000,4500,11:00~22:00,37.55611852127252,126.92272346463876,"https://mblogthumb-phinf.pstatic.net/MjAyMzA3MTJfMTQ1/MDAxNjg5MTQxNTQ3ODU4.HlFhXrWuOyPZjkwE4o4i59FLfSSMiamiB35F7ebbcfQg.oPbSlwv_XsMRC-sEcCDT0_BJX1oh-zadqN2ybQx-gQ0g.JPEG.iwishyourlove/SE-0c76303e-89bb-4a98-bae2-ff66dda7df18.jpg?type=w800, https://gangseotongsin.com/site/wp-content/uploads/2023/04/img_1493.jpg, https://img1.daumcdn.net/thumb/R800x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2Fbgucxl%2Fbtq8JjldpjD%2F8mq6wFYxb8luK38HajZ79k%2Fimg.jpg, https://gangseotongsin.com/site/wp-content/uploads/2023/04/img_1487.jpg"
서울특별시 마포구 서교동 363-21,너가술집사장,감성주점,4000,4500,17:00~02:00,37.551180001042816,126.9191377058519,"https://www.kormedia.co.kr/upload/applicationImages/328154/thumbnail/reZwrV8fvxCke9GRV2eq.jpg, https://i.ytimg.com/vi/bRkd6SCbXSY/maxresdefault.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBUKE0wDw==&rs=AOn4CLCXY7ytUKfjeLtjeKJ3QIyFfqbWtg, https://mblogthumb-phinf.pstatic.net/MjAyMzEwMDlfMTQw/MDAxNjk2ODUwNzQwNTUz.HbL5FYqA_XznqS-bND4vF-JTyB-q6wQTQLLC1BCBlvcg.XwUkQ9NDfgC7q7_IKrXkOohYIdgYjK1lvue5rW-U9bQg.PNG.kizaki56/05.png?type=w800, https://i.ytimg.com/vi/bRkd6SCbXSY/maxresdefault.jpg"
서울특별시 마포구 서교동 358-74,엄마바,한식,4000,4500,11:00~22:00,37.55288828353893,126.9208450998004,"https://gangseotongsin.com/site/wp-content/uploads/2022/06/2_main-9-scaled.jpg, https://image.toast.com/aaaaaqx/catchtable/shopinfo/s30452/30452_2263013104816433.jpeg?detail750, https://image.toast.com/aaaaaqx/catchtable/shopinfo/s30452/30452_2263013104821253.jpeg?detail750, https://image.toast.com/aaaaaqx/catchtable/shopinfo/sEgmwBLSTkUSr1QWol02TZw/egmwblstkusr1qwol02tzw_2212320565953768.jpeg"
서울특별시 마포구 서교동 401-6 2층,왔쏘 홍대점,호프/통닭,4000,4500,16:00~02:00,37.54870657517798,126.9162654735435,"https://mblogthumb-phinf.pstatic.net/MjAyMDAxMDNfMTky/MDAxNTc4MDUzOTU3ODQy.-0P_GlgmXka1myJC-0w4qQCCJGGJqEWuDVjP4rsFMcog.nH_4fPBCAWeM2Z2_s8LU01Q3CjDPZZd0NulNZbYPHT0g.JPEG.rose3274/1578053953513.jpg?type=w800, https://d12zq4w4guyljn.cloudfront.net/750_750_20200510080519_menu1_d731284cdd8a.jpg, https://d12zq4w4guyljn.cloudfront.net/750_750_20200510080509_photo1_d731284cdd8a.jpg, https://mblogthumb-phinf.pstatic.net/MjAxODAyMTFfMTY3/MDAxNTE4Mjg0MjIzNDky.bVL1WowrHhT9wmaJhln3nQbfHwW4ZG_a0bIAAOmJd6sg.A_5pJ2OVBdGjs0LIfSuonYzVBCUH3fXv7Xju1TjunRQg.JPEG.worldbest85/image_2986025701518284201028.jpg?type=w800"
서울특별시 마포구 서교동 351-13,바나나리프 어메이징 타일랜드 농카이,양식,4000,4500,11:30~22:00,37.5553360064292,126.91703624770165,"https://mblogthumb-phinf.pstatic.net/MjAyMTExMTdfMTUw/MDAxNjM3MTMwNjgwOTUy.OcWnPUMi8ZcNBIXO7W_cfQS1c3QmkgrmwkpuQymVafEg.zMeE52MBxlkhIdqZgTdGecOedVO86qKuF19y9997h4Ig.JPEG.donghoiee/IMG_2142.jpg?type=w800, https://t1.daumcdn.net/cfile/tistory/9935A2495C32249402, https://mblogthumb-phinf.pstatic.net/MjAyMTEyMjhfMTY3/MDAxNjQwNjY0NTQzNDUw.A4Ro-fQmrG4rHIy5sJ7P-n1hgis5qzkOKCSzC1EIXBog.OXJg-QdSVInj_ClWULBA2GMqQVegYsvVKfrUk8uG5sgg.JPEG.donghoiee/IMG_4304.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMTExMTRfMjIw/MDAxNjM2ODk4NTkxODM4.v_NeSPA50U8zppDivZFaLKpEPrSJbHFAy9y4aah6YPog.rGDstzn3I6m94G_sh4jMqmmpDk4FbojrzgCBamI7cYwg.JPEG.donghoiee/IMG_2011.jpg?type=w800"
"서울특별시 마포구 서교동 407-23 1,2층",한신포차,호프/통닭,4000,4500,16:00~02:00,37.5505609067957,126.918723690465,"https://hanshinpocha.com/wp-content/themes/hanshin/images/hanshin.jpg, https://hanshinpocha.com/wp-content/themes/hanshin/images/main_menu1.jpg, https://hanshinpocha.com/wp-content/uploads/2021/12/menu_622x400.jpg, https://www.theborn.co.kr/wp-content/uploads/2023/03/E_337534001679028128.jpg"
서울특별시 마포구 서교동 400-23,88야키토리,일식,4000,4500,11:00~22:00,37.549435503212486,126.9159383300452,"https://mblogthumb-phinf.pstatic.net/MjAyMzA4MjJfMTA0/MDAxNjkyNjkzOTAxODI4._zLQCuc_3KRt3gJIjb4UCfqmrlJXIEetTiH3krf0ch8g.W9fDAOpFurl4Hsm251o3FF20oRm8JWz0TO2wzPILTIgg.JPEG.ekdms0518/IMG_0841.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMzA4MjJfMjIg/MDAxNjkyNjkzMzM2MzM4.tAwu3l2y_5C_hFzB1hGuNegGZcYlm9d8Vx3-kbGIddsg.M-pRzxw2OJyx0HZgaKvzTye3258SpVF-ZWCQ6cSdh54g.JPEG.ekdms0518/IMG_0804.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMzA4MjJfMjk2/MDAxNjkyNjkzODUwOTgy.GfdiQY8MyXLDQEwHd3njyShOSC8KHW0ijikoL71QusYg.QLqQxGmVo9ac7Dbj-wm1HLWKm-oX5QM5mH2Ep6skLo4g.JPEG.ekdms0518/IMG_0829.jpg?type=w400, https://mblogthumb-phinf.pstatic.net/MjAyMzA4MjJfMjMx/MDAxNjkyNjkzNTUyMTg4.mWjXRjenlIu5hj-3DXzKTHg94MqYryh6njfkMWBYelEg.2Mj630C1I2XrXG7TIOWR0tg7hNyFTQ-ClZyFvIfgwh4g.JPEG.ekdms0518/IMG_0814.jpg?type=w400"
서울특별시 마포구 서교동 330-54,조선팔도통큰김치찜 홍대직영점,한식,4000,4500,11:00~22:00,37.55628519797149,126.92444863165258,"https://img1.daumcdn.net/thumb/R800x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2FbNpl06%2Fbtr5RRiGSiH%2FM2RtOGTufN2z5dbmES7zU0%2Fimg.png, https://mblogthumb-phinf.pstatic.net/MjAyMDExMDRfOTAg/MDAxNjA0NDcxMDcxMjE3.7ua5FjgQy715LZmWPN-j-IHkh2pdgUW_G8qDFqV5MRQg.UHRmQr87nwUv16AlC4JMTG2knvyWNRscX_NCdYNvryYg.JPEG.wltn3431/A61FAABD-9DEB-4931-BC0A-7FDD9421B19C-FF9C5CDD-063D-480E-B9A0-D8F52B0663EC.jpg?type=w800, https://www.foodnews.news/data/photos/20220937/art_16633105549838_336582.jpg, https://brand-thumbnail.myfranchise.kr/20230421.png"
서울특별시 마포구 서교동 480-23,허리헝그리,한식,4000,4500,11:00~22:00,37.55441048841248,126.91068509781638,"https://mblogthumb-phinf.pstatic.net/MjAyMjA4MjlfMTE1/MDAxNjYxNzcxOTcxNzIx.-KJwfS5sA4tkMwUS5oR6yXhgRBRusFaQHHCA30HMsnMg._BIFjOByEvrjVDWNZmzhcHNfRtJTuoQyhfn8IL6jiWQg.JPEG.hsh871212/20220829%EF%BC%BF145325%EF%BC%8D01.jpeg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMzAxMTFfMTYz/MDAxNjczMzYzMzE4MDEy.ZCZ9MLLZV3zxsJgzWsGsiLMeW1_u-tKVaD7wIR24yrEg._KknpNUDYHMHO27CBuoIUsP-iObWFF6Gq_m0g4aRppIg.JPEG.judy9158/20230110%EF%BC%BF175459.jpg?type=w800, https://img1.daumcdn.net/thumb/R800x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2FdzOsAI%2FbtrIxZkdMzi%2FNqEFN3fGeM7SQhjPpd3sAk%2Fimg.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMjA0MjdfMjUy/MDAxNjUxMDMwOTIzMjE4.aH2ocV3Yuyjx4DEUiinRn4lMgzva4o_3yc8HDJnvZlEg._gONXFiKc-zvCZkQoEzcI8_LVGt1NYMEnJwIPjHccxgg.JPEG.rinvely0322/%EB%8D%94%ED%98%84%EB%8C%80%EC%84%9C%EC%9A%B8_%ED%97%88%EB%A6%AC%ED%97%9D%EA%B7%B8%EB%A6%AC_%EB%8F%88%EA%B0%80%EC%8A%A4%EC%83%8C%EB%93%9C%EC%9C%84%EC%B9%98_(16).jpg?type=w800"
서울특별시 마포구 서교동 487 서교동 대우미래사랑,손수제비 요미요미 마포점,한식,4000,4500,11:00~22:00,37.55737026559925,126.91389912695163,"https://mblogthumb-phinf.pstatic.net/MjAyMzA4MjFfMjI1/MDAxNjkyNTcxNDc3NjQz.btT25Luek_hRL8OsgzocfB4eSZIlt4QZZ7q63lNWZF0g.XKX6W35ME9s7WHoQoLqIvssCGdoNdE9zdb7i9QAfOAog.JPEG.simplehl/KakaoTalk_20230817_071039924_08.jpg?type=w400, https://mblogthumb-phinf.pstatic.net/MjAyMzA2MTRfMjA2/MDAxNjg2NzQ0MzQyMjEy.eCDr-P4zwLw1ThWzUSx1KpwrTaUaGwrC4lVbI6mTVTkg.452A-JFY88DSXodBDMJXeMv1OMsh2UD_SlqkE0CfCW8g.JPEG.h0322j/output_898834333.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMzA4MjFfMTg2/MDAxNjkyNTcwODc2NDEz.ZIsyNrMJN6GjxXlXuybHUKwuhZBDrUcAWyHciWaVEgMg._I8X07xktwFi2tU1zcQjbXif34ou15uwtZU3NKLzXYwg.JPEG.simplehl/KakaoTalk_20230817_071039924_09.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMzA4MjFfNzQg/MDAxNjkyNTcxMzEwMzYw.S-Q0BG39zsi2a7syGouVx8OjuVhItmECyiLr3V2HGWUg.xW9k1WWWXZ0DMX1BNE_P7DHmaXYhtbiRfAEoupNXUWkg.JPEG.simplehl/KakaoTalk_20230817_071039924_04.jpg?type=w800"
서울특별시 마포구 서교동 407-19,황포25,호프/통닭,4000,4500,16:00~02:00,37.550391255054286,126.91869087045508,"https://mblogthumb-phinf.pstatic.net/20160229_166/fb1874_1456741511718ERTi4_JPEG/20160228_032812_edit.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxODEyMjFfMTM4/MDAxNTQ1Mzc3OTAyNzQ4.d1C1AtR7Wr6d5EJo04ZGyWIsDZ37pTdJDe-ZLhuKGyAg.YVEYhF_Rgr5ndyGpoZN-rBEBFZNI4SAgGvWw5kIpLucg.JPEG.fdfd01224/IMG_0496.JPG?type=w800, https://d12zq4w4guyljn.cloudfront.net/750_750_20210118084058_photo2_e310af3365cc.jpg, https://d12zq4w4guyljn.cloudfront.net/750_750_20210118084058_photo1_e310af3365cc.jpg"
서울특별시 마포구 서교동 461-1,청운 홍대점,중식,4000,4500,11:00~20:00,37.55392723124128,126.91562757989006,"https://mblogthumb-phinf.pstatic.net/MjAyMTEyMDhfMjgz/MDAxNjM4OTYxNzEwNTE1.hr3FIjpvPnVW9o5mRs_840n2NFiGz24w0DAHGcOMec0g.FgKxIZiI1XXN8AJ9YVRpBzk8kUmn6A_4FgWvgyTYmrAg.JPEG.gusdnjt0725/20211205%EF%BC%BF030312.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/20160807_78/teamfm01_1470554549565fC2kr_JPEG/176069546923458_0.jpg?type=w420, https://d12zq4w4guyljn.cloudfront.net/300_300_20220119092251_photo1_b2943ef9b91e.jpg, https://mblogthumb-phinf.pstatic.net/MjAxNzAyMDhfMjM2/MDAxNDg2NTMxMzI0NjE1.K0d75PyWsbixhgzDguCscd6ri0HsdWWxVewZabZlFrgg.XjyIWZl52nIcpMKVGTGRYCZ8uOOHOEMhbkRi28w164Eg.JPEG.heyrider/KakaoTalk_20170208_095646467.jpg?type=w800"
서울특별시 마포구 서교동 335-25,고추장찌개의 정석,한식,4000,4500,11:00~22:00,37.55498981803068,126.92490532083596,"https://mblogthumb-phinf.pstatic.net/MjAyMzAzMTZfMzQg/MDAxNjc4OTQ5ODE0NzMy.ntSFQrRbq4bjRoQWcNsynE4snqL2yRzLvUpBNNInM8Eg.6I2Jfi7L4Wvit0ywz2vUtFpJmm12xkzgCHJTK9wNCkYg.JPEG.ilovezzangv2/IMG_8874-1.JPG?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMTExMDdfMjg2/MDAxNjM2MjQ4OTQ1MzI5.LhgjWVcM435ErVcZe6-ysyiMPx78_XLm8hon98wxnosg.9dJ9UkULqYFrLIvc844TcdpGsQ9hAUN83tXdEv4WHiEg.JPEG.ndsibs/1636248662058.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMzAzMTZfMjI3/MDAxNjc4OTQ5NjA3NTg1.sBlBiz1aXBeMoKUhyyFcnfvPAhUfRqewmQOvi8OV_2Ig.L6XwBQYYcJbWiuZuOCGmVp1Jt9nsGLGlvk3crvp4ahMg.JPEG.ilovezzangv2/IMG_8893-1.JPG?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMzAzMTZfODIg/MDAxNjc4OTQ5NTEwODE2.VGp5QPz1vz9VWNjbjN4vjsY40BhHhxBQ3jTQHltdz6Eg.zfvqHa0xwiCDPkn2hYWy2Sf4Y6OI_TKoVb7jOSwjKaQg.JPEG.ilovezzangv2/IMG_8950-1.JPG?type=w800"
